"統計名：","在留外国人統計（旧登録外国人統計） 在留外国人統計"
"表番号：","07"
"表題：","市区町村別　国籍・地域別　在留外国人"
"実施年月：","-","-"
"市区町村時点（年月日）：","2015年12月31日"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","","000","","105","","103","","901","","117","","410","","110","","407","","131","","304","","106","","960",""
"表章項目 コード","表章項目","時間軸（月次） コード","時間軸（月次）","市区町村 コード","市区町村","/国籍07","総数","注釈","中国","注釈","韓国","注釈","韓国・朝鮮","注釈","フィリピン","注釈","ブラジル","注釈","ベトナム","注釈","ペルー","注釈","ネパール","注釈","米国","注釈","台湾","注釈","その他","注釈"
"101","人数【人】","2016000606","2016年6月","21361","垂井町","","805","","264","","21","","***","","18","","377","","38","","***","","10","","2","","5","","70",""
"101","人数【人】","2016000606","2016年6月","21362","関ケ原町","","129","","39","","14","","***","","11","","13","","34","","***","","-","","1","","-","","17",""
"101","人数【人】","2016000606","2016年6月","21381","神戸町","","367","","159","","14","","***","","43","","71","","38","","***","","4","","1","","2","","35",""
"101","人数【人】","2016000606","2016年6月","21382","輪之内町","","303","","134","","4","","***","","7","","15","","94","","***","","-","","1","","-","","48",""
"101","人数【人】","2016000606","2016年6月","21383","安八町","","185","","76","","16","","***","","25","","12","","19","","***","","12","","-","","1","","24",""
"101","人数【人】","2016000606","2016年6月","21401","揖斐川町","","90","","26","","13","","***","","18","","2","","11","","***","","2","","6","","-","","12",""
"101","人数【人】","2016000606","2016年6月","21403","大野町","","227","","107","","13","","***","","44","","18","","3","","***","","-","","4","","-","","38",""
"101","人数【人】","2016000606","2016年6月","21404","池田町","","306","","161","","12","","***","","32","","37","","24","","***","","-","","2","","2","","36",""
"101","人数【人】","2016000606","2016年6月","21421","北方町","","478","","194","","33","","***","","98","","23","","48","","***","","28","","-","","2","","52",""
"101","人数【人】","2016000606","2016年6月","21501","坂祝町","","529","","56","","7","","***","","88","","302","","47","","***","","1","","-","","-","","28",""
"101","人数【人】","2016000606","2016年6月","21502","富加町","","117","","48","","2","","***","","8","","38","","11","","***","","-","","1","","1","","8",""
"101","人数【人】","2016000606","2016年6月","21503","川辺町","","157","","23","","1","","***","","13","","56","","40","","***","","9","","-","","-","","15",""
"101","人数【人】","2016000606","2016年6月","21504","七宗町","","26","","8","","-","","***","","8","","-","","9","","***","","-","","-","","-","","1",""
"101","人数【人】","2016000606","2016年6月","21505","八百津町","","82","","18","","8","","***","","18","","12","","12","","***","","-","","-","","-","","14",""
"101","人数【人】","2016000606","2016年6月","21506","白川町","","80","","12","","6","","***","","14","","6","","20","","***","","-","","-","","-","","22",""
"101","人数【人】","2016000606","2016年6月","21507","東白川村","","13","","11","","-","","***","","2","","-","","-","","***","","-","","-","","-","","-",""
"101","人数【人】","2016000606","2016年6月","21521","御嵩町","","415","","48","","94","","***","","58","","80","","88","","***","","-","","2","","1","","44",""
"101","人数【人】","2016000606","2016年6月","21604","白川村","","23","","7","","-","","***","","1","","4","","3","","***","","-","","-","","1","","7",""
"101","人数【人】","2016000606","2016年6月","22100","静岡市","","8,591","","2,102","","1,357","","***","","1,197","","641","","586","","***","","466","","179","","133","","1,930",""
"101","人数【人】","2016000606","2016年6月","22101","葵区","","2,408","","533","","516","","***","","392","","42","","128","","***","","175","","71","","35","","516",""
"101","人数【人】","2016000606","2016年6月","22102","駿河区","","3,660","","836","","560","","***","","464","","119","","334","","***","","258","","70","","47","","972",""
"101","人数【人】","2016000606","2016年6月","22103","清水区","","2,523","","733","","281","","***","","341","","480","","124","","***","","33","","38","","51","","442",""
"101","人数【人】","2016000606","2016年6月","22130","浜松市","","22,133","","2,508","","1,220","","***","","3,399","","9,102","","1,598","","***","","213","","160","","129","","3,804",""
"101","人数【人】","2016000606","2016年6月","22131","中区","","9,056","","1,012","","659","","***","","1,144","","3,694","","746","","***","","117","","98","","69","","1,517",""
"101","人数【人】","2016000606","2016年6月","22132","東区","","3,177","","419","","165","","***","","653","","1,260","","132","","***","","44","","11","","16","","477",""
"101","人数【人】","2016000606","2016年6月","22133","西区","","2,359","","206","","101","","***","","183","","853","","277","","***","","8","","10","","20","","701",""
"101","人数【人】","2016000606","2016年6月","22134","南区","","4,010","","407","","146","","***","","383","","2,273","","104","","***","","6","","9","","6","","676",""
"101","人数【人】","2016000606","2016年6月","22135","北区","","1,291","","236","","45","","***","","183","","335","","248","","***","","21","","14","","14","","195",""
"101","人数【人】","2016000606","2016年6月","22136","浜北区","","1,925","","194","","79","","***","","807","","544","","72","","***","","16","","13","","3","","197",""
"101","人数【人】","2016000606","2016年6月","22137","天竜区","","315","","34","","25","","***","","46","","143","","19","","***","","1","","5","","1","","41",""
"101","人数【人】","2016000606","2016年6月","22203","沼津市","","3,638","","754","","381","","***","","1,019","","217","","220","","***","","16","","77","","53","","901",""
"101","人数【人】","2016000606","2016年6月","22205","熱海市","","379","","87","","86","","***","","72","","22","","13","","***","","5","","16","","25","","53",""
"101","人数【人】","2016000606","2016年6月","22206","三島市","","1,264","","232","","180","","***","","201","","161","","83","","***","","13","","22","","17","","355",""
"101","人数【人】","2016000606","2016年6月","22207","富士宮市","","1,753","","361","","78","","***","","179","","440","","202","","***","","39","","14","","14","","426",""
"101","人数【人】","2016000606","2016年6月","22208","伊東市","","485","","118","","59","","***","","142","","4","","2","","***","","4","","25","","20","","111",""
"101","人数【人】","2016000606","2016年6月","22209","島田市","","1,076","","244","","41","","***","","269","","179","","81","","***","","20","","10","","6","","226",""
"101","人数【人】","2016000606","2016年6月","22210","富士市","","4,746","","832","","436","","***","","807","","1,278","","231","","***","","32","","40","","38","","1,052",""
"101","人数【人】","2016000606","2016年6月","22211","磐田市","","6,565","","491","","117","","***","","1,000","","3,957","","172","","***","","31","","21","","21","","755",""
"101","人数【人】","2016000606","2016年6月","22212","焼津市","","3,390","","513","","107","","***","","1,322","","767","","95","","***","","26","","17","","7","","536",""
"101","人数【人】","2016000606","2016年6月","22213","掛川市","","3,820","","740","","82","","***","","780","","1,580","","87","","***","","10","","40","","15","","486",""
"101","人数【人】","2016000606","2016年6月","22214","藤枝市","","1,486","","261","","100","","***","","292","","278","","66","","***","","8","","24","","14","","443",""
"101","人数【人】","2016000606","2016年6月","22215","御殿場市","","1,923","","253","","163","","***","","511","","484","","51","","***","","11","","22","","45","","383",""
"101","人数【人】","2016000606","2016年6月","22216","袋井市","","3,400","","337","","72","","***","","293","","2,047","","168","","***","","33","","11","","17","","422",""
"101","人数【人】","2016000606","2016年6月","22219","下田市","","185","","30","","30","","***","","35","","4","","-","","***","","-","","11","","24","","51",""
"101","人数【人】","2016000606","2016年6月","22220","裾野市","","691","","149","","30","","***","","103","","117","","67","","***","","2","","17","","24","","182",""
"101","人数【人】","2016000606","2016年6月","22221","湖西市","","2,740","","205","","39","","***","","176","","1,345","","172","","***","","21","","10","","2","","770",""
"101","人数【人】","2016000606","2016年6月","22222","伊豆市","","196","","44","","26","","***","","31","","13","","11","","***","","-","","11","","15","","45",""
"101","人数【人】","2016000606","2016年6月","22223","御前崎市","","902","","82","","18","","***","","336","","325","","37","","***","","1","","2","","7","","94",""
"101","人数【人】","2016000606","2016年6月","22224","菊川市","","2,918","","177","","25","","***","","633","","1,775","","66","","***","","1","","2","","4","","235",""
"101","人数【人】","2016000606","2016年6月","22225","伊豆の国市","","457","","81","","47","","***","","98","","33","","73","","***","","3","","14","","8","","100",""
"101","人数【人】","2016000606","2016年6月","22226","牧之原市","","1,288","","206","","21","","***","","290","","544","","80","","***","","-","","8","","5","","134",""
"101","人数【人】","2016000606","2016年6月","22301","東伊豆町","","100","","30","","13","","***","","8","","10","","-","","***","","-","","5","","24","","10",""
"101","人数【人】","2016000606","2016年6月","22302","河津町","","33","","4","","5","","***","","3","","1","","-","","***","","-","","1","","7","","12",""
"101","人数【人】","2016000606","2016年6月","22304","南伊豆町","","41","","6","","6","","***","","4","","1","","2","","***","","-","","3","","1","","18",""
"101","人数【人】","2016000606","2016年6月","22305","松崎町","","28","","7","","2","","***","","5","","-","","-","","***","","-","","3","","-","","11",""
"101","人数【人】","2016000606","2016年6月","22306","西伊豆町","","82","","27","","8","","***","","15","","-","","10","","***","","-","","3","","9","","10",""
